3505,魔法加南,4话 , 2000年8月25日 ,,6.0,68人
3506,多田君不恋爱,13话 , 2018年4月5日 ,,6.5,778人
3507,「K」,13话 , 2012年10月4日 ,,6.5,3862人
3508,萝球社 OAD,1话 , 2013年6月22日 ,,6.4,336人
3509,围棋少年2,26话 , 2009年 ,,5.9,60人
3510,宫河家的空腹 OAD,1话 , 2013年10月26日 ,,6.3,166人
3511,圣斗士星矢 神与神的激战,,1988年3月12日 ,,6.0,65人
3512,忧郁的物怪庵,13话 , 2016年6月28日 , ワザワキリ 、 影山あつこ 、,6.4,271人
3513,如果有○○就好了。,8话 , 2017年10月9日 ,,6.2,104人
3514,RIN×SEN～白濁女教師と野郎ども～,2话 , 2010年5月28日 ,,6.3,175人
3515,魔塔大陆,1话 , 2006年03月22日 ,,5.9,58人
3516,一人之下,12话 , 2016年7月8日 , 王昕 、 米二(动漫堂) 、 kiribon 、,6.4,377人
3517,魔法禁书目录 恩底弥翁的奇迹,,2013年2月23日 ,,6.5,1815人
3518,女高中生的腰技,6话 , 2013,08、23 、 笠原慎平 、 音乃夏 、,6.4,231人
3519,火影忍者疾风传 剧场版 鸣人之死,1话 , 2007年8月4日 ,,6.4,454人
3520,后宫时间,2话 , 2012年10月26日 ,,6.3,185人
3521,家庭教師のおねえさん2 THE ANIMATION～Hの偏差値あげちゃいます～,2话 , 2010年10月22日 ,,6.2,125人
3522,血型君4,12话 , 2016年1月11日 ,,6.4,222人
3523,満淫電車,3话 , 2005年5月27日 ,,6.1,90人
3524,K-On!!:Ura-On!!,9话 , 2010年7月30日 ,,6.3,195人
3525,ペットライフ テンゴロ編,1话 , 2011,12、16 、 咲建郁生 、 ゆっけ兄 、,6.2,103人
3526,小恶魔女友,2话 , 2013,12、20 、,6.3,157人
3527,AIR 剧场版,,2005年2月5日 , 出﨑統 、 Visual Art's 、 Key 、,6.4,706人
3528,啦啦啦德玛西亚 第三季,10话 , 2013年3月8日 ,,6.1,88人
3529,野球少年,11话 , 2016年7月14日 , 望月智充 、 あさのあつこ 、 草間英興 、,6.4,272人
3530,名侦探柯南 柯南、平次与消失的少年,1话 , 2003 ,,6.3,180人
3531,一击杀虫!! 小惠惠,1话 , 2004-09-30 , 田中久仁彦 、 越智信次 、,6.2,141人
3532,妻中蜜 THE ANIMATION,2话 , 2003年6月27日 ,,6.0,72人
3533,妖怪旅馆营业中,26话 , 2018年4月2日 , 奥田佳子 、 友麻碧（株式会社KADOKAWA 富士見L文庫「かくりよの宿飯」シリーズ） 、 佐藤陽子 、,6.0,68人
3534,名侦探柯南 女子高中生侦探 铃木园子事件簿,1话 , 2008 ,,6.3,187人
3535,名侦探柯南 追踪消失的钻石！柯南·平次VS基德,1话 , 2006 ,,6.3,212人
3536,打工小哥！,13话 , 2018年1月5日 , 小田ハルカ 、,6.2,124人
3537,歌之王子殿下 真爱2000%,14话 , 2013年4月3日 , 紅ノ月歌音、ブロッコリー 、,6.4,486人
3538,网球王子剧场版 二人的武士,,2005年1月29日 ,,6.3,220人
3539,妹妹公主 RePure,13话 , 2002年10月2日 ,,6.1,102人
3540,青之驱魔师 OAD,2话 , 2017年4月3日 ,,6.1,103人
3541,告白实行委员会 我于此刻恋上你,1话 , 2015年7月15日 ,,6.2,138人
3542,美男高校地球防卫部LOVE！LOVE！,12话 , 2016年7月7日 , 高松信司 、 馬谷くらり 、,6.3,148人
3543,红壳的潘多拉,12话 , 2016年1月8日 , 谷拓也 、,6.5,804人
3545,義母の吐息～背徳心に漂う母の色香～,2话 , 2006年5月25日 ,,6.0,71人
3546,偷·窥·的·小·洞,1话 , 2013年2月28日 ,,6.4,285人
3547,黑白小姐 第三季,13话 , 2015年10月2日 ,,6.4,383人
3548,机动战士高达SEED MSV ASTRAY,2话 , 2004年3月1日 , 谷田部勝義 、,6.2,118人
3549,秦时明月之特别篇罗生堂下,1话 , 2014年8月13日 ,,6.1,80人
3550,爱吃拉面的小泉同学,12话 , 2018年1月4日 , 鳴見なる「ラーメン大好き小泉さん」（竹書房刊） 、,6.4,913人
3551,.hack//黄昏腕轮传说,12话 , 2003年1月8日 , 真下耕一 、 Project .hack 、,6.4,310人
3552,露蒂的玩具 EX,1话 , 2011年9月7日 ,,6.4,282人
3553,魔法学园MA,12话 , 2008年10月5日 , 金﨑貴臣 、 榊一郎 、 大隈孝晴 、,6.3,236人
3554,碧蓝幻想,13话 , 2017年4月1日 ,,6.4,581人
3555,竖笛与双肩书包 3☆,12话 , 2013年7月1日 ,,6.4,368人
3556,ToHeart2,14话 , 2005年10月3日 , 須藤典彦 、 ToHeart2（AQUAPLUS） 、,6.4,299人
3557,魔法少女小缎带 the TV,10话 , 2013年7月5日 ,,6.3,159人
3558,机巧魔神,13话 , 2009年4月2日 ,,6.4,473人
3559,神偷奶爸3,1话 , 2017年6月30日 , Pierre Coffin 、 Kyle Balda 、,6.3,187人
3560,不公正抽签 OVA,3话 , 2004年12月22日 , 池端隆史 、 木尾士目 、 大河原晴男 、,6.3,190人
3561,棺姬嘉依卡 AVENGING BATTLE,10话 , 2014年10月8日 ,,6.4,883人
3562,精灵宝可梦XY-破坏之茧与蒂安希,,日本：2014-07-19、台湾：2014-08-29、美国：2014-11-08（Cartoon Network）等 ,,6.2,154人
3563,圣斗士星矢 黄金的苹果,,1987年7月18日 ,,6.0,75人
3564,地狱刑事,13话 , 2012年12月25日 , 今石洋之 、,5.8,56人
3565,漆黑的子弹,13话 , 2014年4月8日 ,,6.5,2561人
3566,微笑的闪士,12话 , 2004年10月14日 , 神志那弘志 、,6.3,189人
3567,NEKOPARA OVA Extra 小猫之日的约定,1话 , 2018年7月27日 ,,5.9,60人
3568,淫妖虫,2话 , 2006年10月31日 ,,6.1,97人
3569,永恒恋曲 ～Sweet Songs Forever～,4话 , 2003年7月24日 ,,6.0,80人
3570,妖精的尾巴 剧场版 凤凰巫女,,2012年8月18日 ,,6.3,254人
3571,零之使魔～三美姬的轮舞～OVA,1话 , 2008年12月25日 ,,6.4,434人
3572,夜樱四重奏,12话 , 2008年10月2日 , 松尾衡 、 ヤスダスズヒト 、 菊池聡延 、,6.4,526人
3573,歌之王子殿下 真爱LEGEND STAR,13话 , 2016年10月1日 ,,6.1,85人
3574,HHH トリプルエッチ,4话 , 2010年11月26日 ,,6.3,258人
3575,潜行吧！奈亚子 Remember My Love,12话 , 2010年12月10日 , 谷東 、 逢空万太 、,6.4,689人
3576,C3 -魔方少女-,13话 , 2011年10月1日 , 水瀬葉月 、,6.5,2200人
3577,告白实行委员会 嫉忌的答复,1话 , 2014年11月26日 ,,6.3,164人
3578,名侦探柯南 目标是小五郎！！少年侦探团的秘密调查,1话 , 2005 ,,6.3,183人
3579,平成警察,6话 , 2013年4月11日 , 稲葉そーへー 、,6.2,117人
3580,那年那兔那些事儿 第三季, 12话 , 2016年9月30日 , 逆光飞行 、,6.1,85人
3581,帕罗的未来岛,,2014年3月1日 , 今井一暁 、 亀田祥倫 、,6.3,157人
3582,戦乙女ヴァルキリー あなたに全てを捧げます,2话 , 2004-12-24 ,,5.9,65人
3583,歌之王子殿下 真爱1000%,13话 , 2011年7月2日 , 紅ノ月歌音、ブロッコリー 、,6.4,1228人
3584,陰陽師 妖かしの女神～淫乱呪縛～,2话 , 2009,11、25 、 ティーレックス 、,5.8,51人
3585,快乐方程式,1话 , 1995-07-14 , 山口頼房 、,6.0,71人
3586,一骑当千 XTREME XECUTOR,12话 , 2010年3月26日 , 大畑晃一 、 塩崎雄二（WANI BOOKS・月刊「COMIC GUM」连载） 、 りんしん 、,6.3,257人
3587,闪乱神乐 ESTIVAL VERSUS -泳装满载的前夜祭-,1话 , 2015年3月26日 , 高木謙一郎 、,6.1,89人
3588,怪兽酒场 干杯！,26话 , 2015年7月7日 , 円谷プロダクション 、 GRAPE BRAIN・清水誠一郎（3D） 、,5.9,64人
3589,SHOW BY ROCK!! 第二季,12话 , 2016年10月2日 , サンリオ 、,6.3,251人
3590,学園3～華麗なる悦辱～ THE ANIMATION,2话 , 2011年3月18日 ,,6.1,107人
3591,鸽子血,2话 , 2003年11月28日 , MOGLES 、 アボガドパワーズ 、,6.0,77人
3592,潜行吧！奈亚子,9话 , 2010年3月15日 ,,6.4,759人
3593,2077日本锁国,,2007年8月18日 , 曽利文彦 、,6.4,355人
3594,T.P.樱,2话 , 2011年1月27日 , CIRCUS 、,6.2,121人
3595,小木乃伊到我家,12话 , 2018年1月11日 , 空木かける（comico） 、,6.4,369人
3596,姦染3 首都崩壊,2话 , 2010年9月24日 ,,6.2,127人
3597,Vividred Operation,12话 , 2013年1月10日 , 高村和宏 、,6.4,965人
3598,守护甜心!,51话 , 2007年10月6日 , 安田賢司 、 PEACH-PIT 、 崔ふみひで 、,6.4,685人
3599,吸血鬼同盟,12话 , 2010年1月7日 , 新房昭之 、 環望 、 紺野直幸 、,6.4,1091人
3600,火影忍者剧场版 大活剧！雪姬忍法帖！！,1话 , 2004年8月21日 , 岡村天斎 、 西尾鉄也 、,6.4,529人
3601,相对世界,2话 , 2017年4月28日 , 櫻木優平 、,6.0,87人
3602,魔法小恶魔！,75话 , 2011年10月10日 , 篠塚ひろむ 、,5.9,68人
3603,LoveLive! Sunshine!!,13话 , 2016-07-02 , 酒井和男 、 矢立肇 、 室田雄平 、,6.4,1077人
3604,夏色的砂时计,2话 , 2004-04-23 ,,5.8,55人
3605,我们没有翅膀 OVA,1话 , 2011-06-26 , Navel（『俺たちに翼はない』） 、,6.4,341人
3606,狼少女与黑王子 OAD,1话 , 2015年4月24日 ,,6.1,102人
3607,虹色时光,24话 , 2016年1月10日 , 大久保富彦 、 水野美波「虹色デイズ」 、,6.3,204人
3608,Under The Dog,1话 , 2016年8月1日 ,,6.4,329人
3609,翼神传说 间奏曲「她与她自己」,1话 , 2003年8月7日 , 京田知己 、 BONES、出渕裕 、 菅野宏紀 、,6.0,71人
3610,奴隶兔与安东尼,1话 , 2013年11月29日 , 荒木英樹 、 赤月みゅうと 、,6.3,181人
3611,东月西阳,17话 , 2004年6月30日 ,,5.9,59人
3612,温泉巡礼,1话 , 2012年11月28日 ,,6.1,100人
3613,相思相爱笔记本,2话 , 2013年2月22日 , フクダーダ 、,6.2,129人
3614,炎之孕转校生,3话 , 2006,10、27 、,6.2,145人
3615,旋风管家 Cuties,12话 , 2013年4月8日 , 畑健二郎 、,6.4,741人
3616,歌之王子殿下 真爱REVOLUTIONS,13话 , 2015年4月4日 ,,6.3,221人
3617,萝球社！,12话 , 2011年7月1日 , 草川啓造 、 蒼山サグ 、 野口孝行 、,6.4,1819人
3618,政宗君的复仇 OAD,1话 , 2018年7月27日 ,,6.1,92人
3619,姐姐的妄想日记OAD,3话 , 2014年9月18日 ,,6.2,138人
3620,火星异种 Bugs2号编,2话 , 2014年8月20日 ,,6.3,272人
3621,梦幻馆,2话 , 2003年3月21日 ,,6.2,136人
3622,秋之回忆 OVA,3话 , 2001年11月21日 , よこた和（横田和）（1巻）、岡崎ゆきお（岡崎幸男）（2・3巻） 、 KID 、,5.9,60人
3623,OVERLORD OAD,1话 , 2016年9月30日 , 丸山くがね 、,6.3,277人
3624,龙与虎SOS～贪吃鬼万万岁～,4话 , 2009年2月25日 ,,6.3,341人
3625,FORTUNE ARTERIAL -赤之约束- OAD,1话 , 2011年2月26日 ,,6.3,321人
3626,月面兔兵器米娜,13话 , 2007年1月13日 , 川口敬一郎 、,6.3,200人
3627,动画锻炼！EX,12话 , 2015年10月12日 , 濁川敦 、 6 pack 、,6.4,556人
3628,淫笑う看護婦 THE ANIMATION,2话 , 2007,10、26 、,5.9,65人
3629,精灵公主妮娜,3话 , 2010年10月29日 , 小池あひる 、 リリス 、 大頭蝶 、,6.1,103人
3630,架向星空之桥 OVA,1话 , 2011年12月21日 ,,6.4,347人
3631,我家浴缸的二三事,13话 , 2014年10月6日 , 青井小夜 、 いときち 、,6.4,759人
3632,诱惑,2话 , 2003年7月25日 ,,6.0,84人
3633,黑白小姐 第二季,13话 , 2015年7月3日 ,,6.4,552人
3634,天降少女！～从2层落下了少女！？～,9话 , 2018年7月1日 , ジンキトモシヨ 、 鳩こんろ 、,6.1,111人
3635,女皇之刃 流浪的战士,12话 , 2009年4月2日 , HobbyJAPAN 、 りんしん 、,6.4,616人
3636,破天荒游戏,10话 , 2008年1月4日 ,,6.3,216人
3637,罪恶王冠,22话 , 2011年10月13日 , 荒木哲郎 、,6.5,6129人
3638,プリーズ・○○○・ミー！,2话 , 2012-04-27 , プリーズ・レ○プ・ミー！（CLOCKUP） 、,6.2,164人
3639,传颂之物 虚伪的假面,25话 , 2015年10月3日 , 元永慶太郎 、 アクアプラス 、,6.4,1259人
3640,武装神姬 Moon Angel,10话 , 2011年9月22日 , 小島正幸 、 コナミデジタルエンタテインメント 、 碇谷敦 、,6.3,212人
3641,祝福的钟声 OVA,1话 , 2011年3月30日 ,,6.2,181人
3642,文豪野犬,12话 , 2016年4月6日 , 五十嵐卓哉 、 朝霧カフカ・春河35「文豪ストレイドッグス」（ヤングエース 、 KADOKAWA） 、,6.4,1242人
3643,重力眩晕 序章,1话 , 2016年12月25日 , 池田由美 、,6.1,122人
3644,神枪少女 -IL TEATRINO-,13话 , 2008年1月7日 , 真野玲 、 相田裕 、 杉光登、小関雅、川島勝 、,6.4,402人
3645,锁链战记～赫克瑟塔斯之光～ 第2章,,2017年1月14日 ,,6.0,84人
3646,从很久以前就喜欢你了。～告白实行委员会～,,2016-04-23 , 柳沢テツヤ 、 HoneyWorks 、,6.4,403人
3647,黑姬 桎梏之馆,2话 , 2002,05、31 、 矢作由 、 SPD 、,6.1,107人
3648,超级机器人大战OG -The inspector-,26话 , 2010-10-01 , 大張正己 、 SR Produce Team 、,6.3,282人
3649,魔法少女什么的已经够了啦。,12话 , 2016年1月11日 , 双見酔 、,6.4,717人
3650,黑岩射手,1话 , 2010年7月24日 , 吉岡忍 、 huke 、 松尾祐輔 、,6.4,2282人
3651,火影忍者疾风传 剧场版 火之意志的继承者,,2009年8月1日 , むらた雅彦 、 岸本斉史 、 西尾鉄也 、,6.4,468人
3652,玛丽与魔女之花,1话 , 2017年7月8日（日本）、2017年9月1日（台湾地区）、2017年12月7日（韩国）、2017年12月21日（香港地区）、2018年1月19日（美国）、2018年4月28日（中国大陆） , 米林宏昌 、 Mary Stewart『The Little Broomstick（小さな魔法のほうき）』 、,6.3,369人
3653,漫喫ハプニング,4话 , 2015年3月27日 ,,6.3,186人
3654,我相信我的女朋友,1话 , 2011-08-26 ,,6.2,178人
3655,名侦探柯南 传说中的球棒的奇迹,1话 , 2012年4月27日 ,,6.2,162人
3656,黑魔女学园,60话 , 2012年4月4日 , 石崎洋司 、,6.3,222人
3657,创圣的大天使,26话 , 2005年4月5日 , 河森正治 、 河森正治 、 藤川太 、,6.4,610人
3658,怪兽娘～奥特怪兽拟人化计划～,12话 , 2016年9月27日 , 芦名みのる 、 円谷プロダクション 、,5.9,71人
3659,杀戮公主,6话 , 2007年3月28日 , 黒川智之 、 犬威赤彦 、 山下喜光 、,6.4,452人
3660,铁拳：血之复仇,,2011年9月3日 ,,6.2,130人
3661,DARCROWS,2话 , 2003,10、25 、 ALICE SOFT 、,5.8,60人
3662,尸体派对 Tortured Souls,4话 , 2013年7月24日 , 岩永彰 、 祁答院慎 、 田中誠輝 、,6.4,971人
3663,圣痕炼金士OAD 女帝的肖像,1话 , 2010年10月20日 , 金子ひらく 、 吉野弘幸×佐藤健悦 、,6.0,86人
3664,革命机Valvrave,12话 , 2013年4月11日 ,,6.4,2360人
3665,一年级大个子二年级小个子,,2014年3月1日 , 渡辺歩 、 古田足日 、 金子志津枝 、,6.2,181人
3666,完美小姐进化论,25话 , 2006年10月3日 , ワタナベシンイチ 、 はやかわともこ（讲谈社“别册フレンド”连载） 、 佐久间康子 、,6.4,535人
3667,姐姐来了,13话 , 2014年1月8日 , 安西理晃 、,6.4,842人
3668,冷然之天秤,12话 , 2018年4月8日 , たかたまさひろ 、 「ニル・アドミラリの天秤 帝都幻惑奇譚」オトメイト（アイディアファクトリー） 、 佐光幸恵 、,6.0,82人
3669,YU-NO,4话 , 1998,10、23 、 エルフ 、,5.8,60人
3670,只要你说你爱我 OAD,1话 , 2013年7月24日 ,,6.2,159人
3671,魔法老师涅吉！,26话 , 2005年1月5日 ,,6.3,356人
3672,僵尸借贷,13话 , 2007年7月3日 , 西森章 、 PEACH-PIT 、 佐藤千春 、,6.4,579人
3673,天国少女,39话 , 2009年4月5日 , 今千秋（第1话-第23话）→亀垣一（第24话-第39话） 、 樹なつみ 、 楠本祐子 、,6.2,148人
3674,快盗天使 BREAK,12话 , 2017年4月7日 , 岩崎良明 、,6.0,82人
3675,火影忍者疾风传 剧场版 鸣人、魔神与三个愿望,,2010年7月31日 ,,6.2,137人
3676,Rewrite 第二季,11话 , 2017年1月14日 , 天衝 、 Visual Art's 、 Key 、 野中正幸 、,6.4,1106人
3677,Innocent Blue,2话 , 2005年11月25日 ,,6.1,126人
3678,星际海盗,12话 , 2006年7月3日 , 野中卓也 、 ufotable 、,6.0,78人
3679,境界的彼方 -I'LL BE HERE- 过去篇,,2015年3月14日 ,,6.4,796人
3680,浮浮啾啾,1话 , 2012年3月19日 , 川又浩 、,6.2,132人
3681,吸血鬼骑士 Guilty,13话 , 2008年10月6日 , 樋野まつり（白泉社　「月刊LaLa」连载中） 、,6.4,1027人
3682,伯爵与妖精,12话 , 2008年10月7日 , 谷瑞恵（集英社「コバルト文庫」） 、 藤井まき 、,6.4,558人
3683,戦乙女ヴァルキリー2,3话 , 2008,09、26 、,5.8,58人
3684,名侦探柯南 来自阿笠的挑战书！阿笠VS柯南&少年侦探团,1话 , 2007 ,,6.2,189人
3685,鬼眼狂刀,26话 , 2002年7月1日 , 西村純二 、 上条明峰 、,6.3,413人
3686,公立海老栖川高校天闷部 OAD,1话 , 2013年1月26日 ,,6.2,169人
3687,Fate/Grand Order×冰室之天地～最强伟人7人篇～,1话 , 2017年12月31日 , 永森雅人 、,6.2,168人
3688,名侦探柯南 来自伦敦的秘密指令,1话 , 2011年6月23日 ,,6.3,289人
3689,爆音少女!!,12话 , 2016年4月4日 , 西村純二 、 おりもとみまな（秋田書店「ヤングチャンピオン烈」連載） 、 杉本功、仁井学 、,6.3,336人
3690,驱魔少年 HALLOW,13话 , 2016年7月4日 , 星野桂 、,6.3,286人
3691,足球骑士,37话 , 2012年1月7日 , 原作・伊賀大晃／漫画・月山可也 、,6.2,196人
3692,新网球王子,13话 , 2012年1月4日 ,,6.4,684人
3693,猫咪日常,12话 , 2017年1月8日 , 平池芳正 、 たらばがに 、 大島美和 、,6.4,569人
3694,无畏魔女,12话 , 2016年10月5日 , 島田フミカネ&Projekt World Witches 、,6.4,477人
3695,飯塚先輩×ブレザー ―姉キュン！より― THE ANIMATION,,2016,11、04 、,6.1,113人
3696,MM一族,12话 , 2010年10月2日 , 松野秋鳴（“MM一族!”シリーズ MF文库J／メディアファクトリー刊） 、,6.4,1488人
3697,ChargeMan研,65话 , 1974年4月1日 ,,6.2,199人
3698,漂亮爸爸,2话 , 2008年1月25日 , 愚痴蓝 、 高城リョウ 、,6.3,243人
3699,巨乳人妻女教师催眠,2话 , 2016,01、22 、 雷火剣 、,6.1,130人
3700,在下坂本，有何贵干？,13话 , 2016年4月7日 , 高松信司 、 佐野菜見『坂本ですが？』（KADOKAWA「ハルタ」連載） 、,6.4,3430人
3701,兄弟战争OVA,2话 , 2014年12月19日 ,,6.0,87人
3702,东京喰种,12话 , 2014年7月3日 , 石田スイ 、,6.4,4022人
3703,憨八龟的故事,52话 , 2006 ,,5.9,73人
3704,乳色吐息,2话 , 2014,05、30 、 ごばん 、,6.2,170人
3705,永恒传说,13话 , 2001年1月8日 , 豊田淳、名取佐和子 、 NAMCO 、 前田明寿、山冈信一 、,5.7,51人
3706,同人WORK,12话 , 2007年7月3日 , 八谷賢一 、 ヒロユキ (芳文社「まんがタイムきらら」連載) 、 きみしま幾智 、,6.2,178人
3707,超级机器人大战OG 圣战,26话 , 2006-10-04 , 角銅博之 、 SRプロデュースチーム 、 池田裕治 、,6.2,194人
3708,V.G.NEO THE ANIMATION,3话 , 2004-02-25 ,,5.9,76人
3709,SHUFFLE!,24话 , 2005年7月7日 ,,6.4,745人
3710,百变之星 妙啊！妙！,1话 , 2006年9月27日 ,,6.0,92人
3711,独占我的英雄,12话 , 2017年7月8日 , ありいめめこ（月刊「gateau」連載、一迅社） 、,6.3,253人
3712,法外制裁者 OAD,3话 , 2012年12月17日 ,,6.0,102人
3713,淫落的血族2,2话 , 2011年7月29日 ,,6.3,326人
3714,人工少女,2话 , 2009,02、13 、 三村惣月 、,5.8,60人
3715,暗夜起源,24话 , 2006年7月29日 , 竹内啓雄 、 飯田譲治 、,6.0,84人
3716,Love Live! OVA,1话 , 2013年11月27日 ,,6.3,471人
3717,火影忍者剧场版 木叶大运动会,,2004年8月21日 ,,6.3,283人
3718,锁链战记～赫克瑟塔斯之光～ 第3章,,2017年2月11日 ,,5.9,73人
3719,我的妹妹是「大阪大妈」,12话 , 2012年12月21日 ,,6.3,473人
3720,直入高潮 欢迎来到生粹庄,1话 , 2015,04、24 、,6.1,118人
3721,魔物娘的同居日常,12话 , 2015年7月7日 , 吉原達矢 、 オカヤド 、 砂川貴哉 、,6.4,893人
3722,喧哗番长 乙女 Girl Beats Boys,12话 , 2017年4月12日 , 齋藤徳明 、 まじろ、矢野茜(副人设) 、,5.9,72人
3723,粗点心战争2,12话 , 2018年1月11日 , 桑原智 、 コトヤマ『だがしかし』 、 三浦菜奈 、,6.4,683人
3724,euphoria,6话 , 2011年12月22日 , CLOCKUP 、,6.3,589人
3725,剧场版 精灵宝可梦超级愿望—最终章—：神速的盖诺赛克特 超梦觉醒,,日本：2013-07-13、台湾：2013-08-16、美国：2013-10-19（Cartoon Network）等 ,,6.2,157人
3726,星星公主,13话 , 2003年7月7日 , 鬼頭莫宏 、,6.0,92人
3727,Shocking Pink!,2话 , 2011,06、24 、 ヤスイリオスケ 、,5.8,67人
3728,薄樱鬼 碧血录,10话 , 2010年10月2日 , 山崎理 、 オトメイト（アイディアファクトリー／デザインファクトリー） 、 中嶋敦子 、,6.4,619人
3729,最终幻想VII：通往笑容之路 丁塞尔篇,1话 , 2009年4月16日 ,,6.1,146人
3730,妹汁,2话 , 2003,11、25 、 アトリエかぐや 、,6.1,133人
3731,愛姉妹・蕾…汚してください THE ANIMATION,2话 , 2004,06、25 、,5.6,51人
3732,百花缭乱 SAMURAI GIRLS,12话 , 2010年10月3日 , KOBUN 、 すずきあきら「百花缭乱」（HJ文库／Hobby JAPAN） 、 宮澤努 、,6.4,1062人
3733,月歌,13话 , 2016年7月6日 , ふじわら（ムービック） 、,6.2,207人
3734,魔界天使 第二季,4话 , 2007-05-25 ,,5.9,77人
3735,王牌御史,39话 , 2014年6月27日 , 佟遥 、,5.9,79人
3736,Sacred Seven,12话 , 2011年7月2日 ,,6.4,796人
3737,侦探歌剧 少女福尔摩斯 TD,12话 , 2015年1月3日 , ブシロード、クロノギアクリエイティヴ 、,6.2,223人
3738,独蛾～THE ANIMATION～,4话 , 2009-06-26 ,,6.1,128人
3739,思春期少女,2话 , 2008,03、28 、,5.9,79人
3740,爱情泡泡糖,13话 , 2004年10月2日 ,,6.1,149人
3741,宇宙海贼萨拉,4话 , 2008年5月2日 , Black Lilith 、,6.2,214人
3742,尸姬 赫,13话 , 2008年10月2日 , むらた雅彦 、 赤人義一 (月刊「少年ガンガン」) 、 久保田誓、貞方希久子 、,6.3,548人
3743,聖ブリュンヒルデ学園 少女騎士団と純白のパンティ THE ANIMATION,,2014年12月5日 ,,6.1,144人
3744,魔术快斗1412,24话 , 2014年10月4日 , 緒方浩美 、,6.3,427人
3745,战姬绝唱SYMPHOGEAR,13话 , 2012年1月6日 ,,6.4,1060人
3746,增血鬼果林,24话 , 2005年11月3日 , 木村真一郎 、 影崎由那 、 中山由美 、,6.2,221人
3747,HEROMAN,26话 , 2010年4月1日 , 難波日登志 、 スタン・リー(Stan Lee) 、 コヤマシゲト 、,6.3,288人
3748,品酒要在成为夫妻后,13话 , 2017年10月3日 , クリスタルな洋介「お酒は夫婦になってから」（小学館「やわらかスピリッツ」連載中） 、,6.3,782人
3749,きみはぐ,2话 , 2009-05-25 ,,5.8,71人
3750,デカくてエッチな俺の姉,1话 , 2013年12月20日 , マリン 、,6.0,91人
3751,BUDDY COMPLEX,13话 , 2014年1月5日 ,,6.3,734人
3752,小鲤鱼历险记,52话 , 2007 ,,6.0,111人
3753,十字架与吸血鬼 CAPU2,13话 , 2008年10月1日 , 稲垣隆行 、 池田晃久 、 藤田まり子 、,6.3,647人
3754,俘虏的枷锁 玷污处女们的淫乱之楔,2话 , 2017-07-07 , わたせとしひろ 、 Guilty 、,6.1,130人
3755,怪物王女,26话 , 2007年4月12日 ,,6.3,293人
3756,半田君,12话 , 2016年7月7日 , 吉野五月（ヨシノサツキ） 、,6.3,466人
3757,有你的小镇 OAD,2话 , 2014年1月17日 ,,6.1,135人
3758,魔法少女奈叶ViVid,12话 , 2015年4月3日 ,,6.3,603人
3759,探索者的目标,1话 , 2012年2月29日 , やまねあやの 、,6.0,108人
3760,citrus～柑橘味香气～,12话 , 2018年1月6日 , 高橋丈夫 、 サブロウタ （コミック百合姫 、 一迅社刊） 、,6.4,1225人
3761,银发的阿基多,,2006年1月7日 , 杉山慶一 、 緒方剛志 、,6.2,251人
3762,秘湯めぐり 隠れ湯,2话 , 2010,12、03 、,6.1,136人
3763,催眠学園,2话 , 2008年8月8日 ,,5.7,60人
3764,恐怖！僵尸猫,52话 , 2015年10月1日 , カナヘイ 、,5.7,60人
3765,春恋＊乙女 ～乙女の園で逢いましょう。～,2话 , 2008,04、18 、 BaseSon 、 加野晃 、,5.9,82人
3766,加速世界 -加速的顶点-,1话 , 2013年1月31日 ,,6.3,650人
3767,人妻凌辱参観日,2话 , 2005-02-25 ,,5.8,65人
3768,我与美咲老师,1话 , 2017-04-28 ,,6.0,102人
3769,牙斗,12话 , 2018年1月12日 , 村田真哉／隅田かずあさ 、,6.2,258人
3770,金正恩奇遇记,4话 , 2012-05-09 ,,5.8,68人
3771,LoveLive! Sunshine!! 第二季,13话 , 2017-10-07 ,,6.3,453人
3772,橘色奇迹,13话 , 2016年7月3日 , 浜崎博嗣 、 高野苺 (双葉社「月刊アクション」連載) 、 結城信輝 、,6.3,481人
3773,东京喰种 JACK,1话 , 2015年9月30日 , 嶌田惣一 、 石田スイ 、 三輪和宏 、,6.2,267人
3774,新・最終痴漢電車,3话 , 2004,08、25 、,5.7,63人
3775,清恋,12话 , 2017年1月5日 ,,6.4,1309人
3776,CLEAVAGE,2话 , 2006,02、24 、,6.0,102人
3777,情热传说～导师的黎明～,2话 , 2014年12月30日 ,,6.3,359人
3778,好色女教师,2话 , 2004,11、26 、 桶澤尚（水野和則） 、 柴田京実 、 日野国芳 、,6.1,147人
3779,地球队长,25话 , 2014年4月5日 , 五十嵐卓哉 、 BONES 、,6.3,668人
3780,天上天下,24话 , 2004年4月1日 , 大暮維人 、 梅原隆弘 、,6.3,445人
3781,美男高校地球防卫部LOVE！,12话 , 2015年1月6日 , 馬谷くらり 、,6.3,457人
3782,学园天堂,13话 , 2006年4月1日 , ひいろゆきな 、 Spray 、 中山由美 、,6.2,230人
3783,死神剧场版 钻石星尘的反叛！另一个冰轮丸,1话 , 2007年12月22日 , 阿部記之 、 久保帯人 、 工藤昌史 、,6.3,525人
3784,花木兰2,,2005-02-01 ,,5.8,65人
3785,Active Raid -机动强袭室第八课-,12话 , 2016年1月7日 , 秋田谷典昭 、 創通・フィールズ・flying DOG 、,6.3,463人
3786,都合のよいセックスフレンド？,4话 , 2012,11、30 、,6.1,153人
